Location,Site,Date,Year,Time,Depth,Transect,Width,Family,Functional_Group,Species,Scientific_name,Length,Number,a,b,Biomass_g,Biomass_kg
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,1,1,Labridae,Planktivore,tha.ambl,Thalassoma amblycephalum,10,30,0.0123,3.097,15.37818607,0.461345582
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,1,1,Labridae,Picker,tha.jans,Thalassoma jansenii,13,8,0.0123,3.097,34.65673723,0.277253898
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,1,1,Labridae,Picker,lab.dimi,Labroides dimidiatus,6,1,0.0059,3.231,1.927785466,0.001927785
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,1,1,Labridae,Picker,tha.luna,Thalassoma lunare,12,2,0.0211,2.832,24.01727574,0.048034551
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,1,1,Labridae,Picker,tha.luna,Thalassoma lunare,18,1,0.0211,2.832,75.72062496,0.075720625
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,1,1,Labridae,Picker,tha.luna,Thalassoma lunare,8,2,0.0211,2.832,7.617865463,0.015235731
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,1,1,Labridae,Picker,tha.luna,Thalassoma lunare,10,2,0.0211,2.832,14.33119665,0.028662393
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,1,1,Labridae,Picker,tha.luna,Thalassoma lunare,6,3,0.0211,2.832,3.37292587,0.010118778
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,1,1,Anthiidae,Planktivore,psa.squa,Pseudanthias squamipinnis,12,8,0.0137,3.149,34.28169691,0.274253575
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,1,1,Anthiidae,Planktivore,psa.squa,Pseudanthias squamipinnis,10,6,0.0137,3.149,19.30725654,0.115843539
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,1,1,Anthiidae,Planktivore,psa.squa,Pseudanthias squamipinnis,8,48,0.0137,3.149,9.562048369,0.458978322
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,1,1,Labridae,Picker,bod.dian,Bodianus diana,16,1,0.0108,3.173,71.46550393,0.071465504
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,1,1,Labridae,Planktivore,cir.aura,Cirrhilabrus aurantidorsalis,8,4,0.0226,2.793,7.523826512,0.030095306
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,1,1,Labridae,Picker,hal.hort,Halichoeres hortulanus,18,1,0.016,2.987,89.87087196,0.089870872
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,1,1,Pomacentridae,Grazer,pgy.lacr,Plectroglyphidodon lacrymatus,11,1,0.0395,2.989,51.2058797,0.05120588
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,1,1,Pomacentridae,Grazer,pgy.lacr,Plectroglyphidodon lacrymatus,8,1,0.0395,2.989,19.76664974,0.01976665
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,1,1,Pomacentridae,Planktivore,pom.phil,Pomacentrus philippinus,8,3,0.028,3.024,15.06961482,0.045208844
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,1,1,Pomacentridae,Planktivore,pom.lepi,Pomacentrus lepidogenys,8,1,0.0215,3.21,17.03559545,0.017035595
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,1,1,Pomacentridae,Planktivore,pom.auri,Pomacentrus auriventris,5,6,0.028,3.024,3.637837743,0.021827026
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,1,1,Pomacentridae,Planktivore,pom.coel,Pomacentrus coelestis,7,16,0.028,3.024,10.06316293,0.161010607
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,1,1,Pomacentridae,Planktivore,pom.coel,Pomacentrus coelestis,6,7,0.028,3.024,6.31375045,0.044196253
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,1,1,Pomacentridae,Planktivore,amb.aure,Amblyglyphidodon aureus,10,1,0.0126,3.435,34.30603648,0.034306036
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,1,1,Pomacentridae,Planktivore,chr.marg,Chromis margaritifer,5,10,0.0229,3.175,3.793719755,0.037937198
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,1,1,Pomacentridae,Planktivore,chr.marg,Chromis margaritifer,6,10,0.0229,3.175,6.76808341,0.067680834
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,1,1,Pomacentridae,Planktivore,chr.marg,Chromis margaritifer,7,6,0.0229,3.175,11.04133939,0.066248036
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,1,1,Pomacentridae,Planktivore,chr.marg,Chromis margaritifer,8,16,0.0229,3.175,16.87120844,0.269939335
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,1,1,Pomacentridae,Planktivore,acn.poly,Acanthochromis polyacanthus,12,4,0.0144,3.33,56.498386,0.225993544
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,2,1,Labridae,Planktivore,tha.ambl,Thalassoma amblycephalum,10,60,0.0123,3.097,15.37818607,0.922691164
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,2,1,Labridae,Picker,tha.luna,Thalassoma lunare,15,1,0.0211,2.832,45.18277504,0.045182775
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,2,1,Labridae,Picker,tha.luna,Thalassoma lunare,12,1,0.0211,2.832,24.01727574,0.024017276
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,2,1,Labridae,Picker,tha.luna,Thalassoma lunare,10,7,0.0211,2.832,14.33119665,0.100318377
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,2,1,Anthiidae,Planktivore,psa.squa,Pseudanthias squamipinnis,7,72,0.0137,3.149,6.279633464,0.452133609
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,2,1,Anthiidae,Planktivore,psa.squa,Pseudanthias squamipinnis,8,67,0.0137,3.149,9.562048369,0.640657241
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,2,1,Anthiidae,Planktivore,psa.squa,Pseudanthias squamipinnis,10,18,0.0137,3.149,19.30725654,0.347530618
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,2,1,Labridae,Picker,bod.dian,Bodianus diana,12,1,0.0108,3.173,28.68572622,0.028685726
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,2,1,Labridae,Picker,bod.dian,Bodianus diana,14,1,0.0108,3.173,46.78299406,0.046782994
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,2,1,Labridae,Planktivore,cir.aura,Cirrhilabrus aurantidorsalis,8,45,0.0226,2.793,7.523826512,0.338572193
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,2,1,Anthiidae,Planktivore,psa.hutc,Pseudanthias hutchii,6,120,0.0137,3.149,3.864727297,0.463767276
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,2,1,Anthiidae,Planktivore,psa.hutc,Pseudanthias hutchii,9,6,0.0137,3.149,13.85575608,0.083134536
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,2,1,Labridae,Picker,hal.hort,Halichoeres hortulanus,12,1,0.016,2.987,26.76913665,0.026769137
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,2,1,Labridae,Picker,hal.hort,Halichoeres hortulanus,10,2,0.016,2.987,15.52815948,0.031056319
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,2,1,Labridae,Picker,hal.hort,Halichoeres hortulanus,8,1,0.016,2.987,7.973514233,0.007973514
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,2,1,Labridae,Picker,hal.mage,Halichoeres magentae,8,8,0.0093,3.262,8.210365408,0.065682923
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,2,1,Pomacentridae,Grazer,pgy.lacr,Plectroglyphidodon lacrymatus,8,3,0.0395,2.989,19.76664974,0.059299949
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,2,1,Pomacentridae,Grazer,pgy.lacr,Plectroglyphidodon lacrymatus,9,9,0.0395,2.989,28.1078713,0.252970842
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,2,1,Pomacentridae,Grazer,pgy.lacr,Plectroglyphidodon lacrymatus,10,2,0.0395,2.989,38.51209069,0.077024181
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,2,1,Pomacentridae,Planktivore,pom.lepi,Pomacentrus lepidogenys,7,8,0.0215,3.21,11.09693822,0.088775506
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,2,1,Pomacentridae,Planktivore,pom.auri,Pomacentrus auriventris,7,18,0.028,3.024,10.06316293,0.181136933
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,2,1,Pomacentridae,Grazer,pom.bank,Pomacentrus bankanensis,7,8,0.028,3.024,10.06316293,0.080505303
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,2,1,Pomacentridae,Planktivore,pom.coel,Pomacentrus coelestis,6,8,0.028,3.024,6.31375045,0.050510004
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,2,1,Pomacentridae,Planktivore,chr.lepi,Chromis lepidolepis,6,8,0.0185,3.238,6.121043659,0.048968349
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,2,1,Pomacentridae,Planktivore,chr.lepi,Chromis lepidolepis,7,30,0.0185,3.238,10.08321858,0.302496558
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,2,1,Pomacentridae,Planktivore,chr.webe,Chromis weberi,8,12,0.0229,3.175,16.87120844,0.202454501
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,2,1,Pomacentridae,Planktivore,chr.marg,Chromis margaritifer,6,20,0.0229,3.175,6.76808341,0.135361668
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,2,1,Pomacentridae,Planktivore,chr.marg,Chromis margaritifer,7,67,0.0229,3.175,11.04133939,0.739769739
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,2,1,Pomacentridae,Planktivore,chr.marg,Chromis margaritifer,8,48,0.0229,3.175,16.87120844,0.809818005
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,2,1,Pomacentridae,Planktivore,acn.poly,Acanthochromis polyacanthus,12,8,0.0144,3.33,56.498386,0.451987088
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,3,1,Labridae,Planktivore,tha.ambl,Thalassoma amblycephalum,8,50,0.0123,3.097,7.705038288,0.385251914
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,3,1,Labridae,Planktivore,tha.ambl,Thalassoma amblycephalum,10,40,0.0123,3.097,15.37818607,0.615127443
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,3,1,Labridae,Picker,tha.lute,Thalassoma lutescens,12,4,0.013,3.042,24.93519121,0.099740765
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,3,1,Labridae,Picker,tha.jans,Thalassoma jansenii,14,1,0.0123,3.097,43.59770595,0.043597706
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,3,1,Labridae,Picker,tha.jans,Thalassoma jansenii,10,1,0.0123,3.097,15.37818607,0.015378186
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,3,1,Labridae,Picker,lab.dimi,Labroides dimidiatus,7,1,0.0059,3.231,3.172223506,0.003172224
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,3,1,Labridae,Picker,tha.luna,Thalassoma lunare,8,8,0.0211,2.832,7.617865463,0.060942924
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,3,1,Labridae,Picker,tha.luna,Thalassoma lunare,10,28,0.0211,2.832,14.33119665,0.401273506
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,3,1,Labridae,Picker,tha.luna,Thalassoma lunare,12,1,0.0211,2.832,24.01727574,0.024017276
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,3,1,Labridae,Picker,tha.luna,Thalassoma lunare,16,1,0.0211,2.832,54.2438175,0.054243818
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,3,1,Anthiidae,Planktivore,psa.squa,Pseudanthias squamipinnis,7,30,0.0137,3.149,6.279633464,0.188389004
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,3,1,Anthiidae,Planktivore,psa.squa,Pseudanthias squamipinnis,8,24,0.0137,3.149,9.562048369,0.229489161
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,3,1,Anthiidae,Planktivore,psa.squa,Pseudanthias squamipinnis,9,8,0.0137,3.149,13.85575608,0.110846049
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,3,1,Anthiidae,Planktivore,psa.squa,Pseudanthias squamipinnis,10,8,0.0137,3.149,19.30725654,0.154458052
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,3,1,Labridae,Planktivore,cir.aura,Cirrhilabrus aurantidorsalis,9,12,0.0226,2.793,10.45460835,0.1254553
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,3,1,Labridae,Picker,hal.hort,Halichoeres hortulanus,12,1,0.016,2.987,26.76913665,0.026769137
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,3,1,Pomacentridae,Planktivore,pom.lepi,Pomacentrus lepidogenys,7,5,0.0215,3.21,11.09693822,0.055484691
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,3,1,Pomacentridae,Planktivore,pom.lepi,Pomacentrus lepidogenys,5,6,0.0215,3.21,3.76818463,0.022609108
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,3,1,Pomacentridae,Planktivore,pom.auri,Pomacentrus auriventris,7,6,0.028,3.024,10.06316293,0.060378978
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,3,1,Pomacentridae,Grazer,pom.bank,Pomacentrus bankanensis,7,12,0.028,3.024,10.06316293,0.120757955
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,3,1,Labridae,Picker,hal.timo,Halichoeres timorensis,10,1,0.0093,3.262,17.00133201,0.017001332
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,3,1,Pomacentridae,Planktivore,pom.coel,Pomacentrus coelestis,6,6,0.028,3.024,6.31375045,0.037882503
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,3,1,Pomacentridae,Planktivore,chr.lepi,Chromis lepidolepis,7,10,0.0185,3.238,10.08321858,0.100832186
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,3,1,Pomacentridae,Planktivore,chr.marg,Chromis margaritifer,5,6,0.0229,3.175,3.793719755,0.022762319
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,3,1,Pomacentridae,Planktivore,chr.marg,Chromis margaritifer,6,18,0.0229,3.175,6.76808341,0.121825501
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,3,1,Pomacentridae,Planktivore,chr.marg,Chromis margaritifer,7,20,0.0229,3.175,11.04133939,0.220826788
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,3,1,Pomacentridae,Planktivore,acn.poly,Acanthochromis polyacanthus,12,7,0.0144,3.33,56.498386,0.395488702
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,4,1,Labridae,Planktivore,tha.ambl,Thalassoma amblycephalum,8,30,0.0123,3.097,7.705038288,0.231151149
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,4,1,Labridae,Planktivore,tha.ambl,Thalassoma amblycephalum,10,25,0.0123,3.097,15.37818607,0.384454652
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,4,1,Labridae,Picker,tha.luna,Thalassoma lunare,6,1,0.0211,2.832,3.37292587,0.003372926
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,4,1,Labridae,Picker,tha.luna,Thalassoma lunare,8,12,0.0211,2.832,7.617865463,0.091414386
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,4,1,Labridae,Picker,tha.luna,Thalassoma lunare,10,1,0.0211,2.832,14.33119665,0.014331197
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,4,1,Labridae,Picker,tha.luna,Thalassoma lunare,12,1,0.0211,2.832,24.01727574,0.024017276
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,4,1,Labridae,Picker,tha.luna,Thalassoma lunare,14,1,0.0211,2.832,37.16353799,0.037163538
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,4,1,Labridae,Picker,tha.luna,Thalassoma lunare,16,1,0.0211,2.832,54.2438175,0.054243818
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,4,1,Anthiidae,Planktivore,psa.squa,Pseudanthias squamipinnis,6,32,0.0137,3.149,3.864727297,0.123671273
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,4,1,Anthiidae,Planktivore,psa.squa,Pseudanthias squamipinnis,7,67,0.0137,3.149,6.279633464,0.420735442
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,4,1,Anthiidae,Planktivore,psa.squa,Pseudanthias squamipinnis,8,8,0.0137,3.149,9.562048369,0.076496387
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,4,1,Anthiidae,Planktivore,psa.squa,Pseudanthias squamipinnis,10,7,0.0137,3.149,19.30725654,0.135150796
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,4,1,Anthiidae,Planktivore,psa.squa,Pseudanthias squamipinnis,12,3,0.0137,3.149,34.28169691,0.102845091
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,4,1,Labridae,Picker,bod.dian,Bodianus diana,15,1,0.0108,3.173,58.23194826,0.058231948
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,4,1,Labridae,Picker,hal.mage,Halichoeres magentae,9,6,0.0093,3.262,12.05652121,0.072339127
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,4,1,Pomacentridae,Grazer,pgy.lacr,Plectroglyphidodon lacrymatus,8,1,0.0395,2.989,19.76664974,0.01976665
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,4,1,Pomacentridae,Planktivore,pom.lepi,Pomacentrus lepidogenys,7,6,0.0215,3.21,11.09693822,0.066581629
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,4,1,Pomacentridae,Planktivore,pom.coel,Pomacentrus coelestis,7,7,0.028,3.024,10.06316293,0.070442141
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,4,1,Pomacentridae,Planktivore,chr.marg,Chromis margaritifer,5,5,0.0229,3.175,3.793719755,0.018968599
Adara,Site 1,2016-12-03 00:00:00 UTC,2016,1130,5-10m,4,1,Pomacentridae,Planktivore,chr.marg,Chromis margaritifer,6,27,0.0229,3.175,6.76808341,0.182738252
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Serranidae,Piscivore,gra.albi,Gracila albomarginata,32,1,0.0122,3.079,525.6741413,0.525674141
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Serranidae,Piscivore,cep.urod,Cephalopholis urodeta,20,1,0.0282,2.818,130.7831026,0.130783103
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Serranidae,Piscivore,cep.urod,Cephalopholis urodeta,15,1,0.0282,2.818,58.13989945,0.058139899
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Serranidae,Piscivore,cep.argu,Cephalopholis argus,30,1,0.0093,3.181,464.7352982,0.464735298
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Labridae,Sucker,hem.melt,Hemigymnus melapterus,26,1,0.0242,2.923,330.9652996,0.3309653
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Labridae,Sucker,hem.melt,Hemigymnus melapterus,28,1,0.0242,2.923,411.0155866,0.411015587
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Labridae,Sucker,hem.melt,Hemigymnus melapterus,32,1,0.0242,2.923,607.2517186,0.607251719
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Lethrinidae,Planktivore,mon.gran,Monotaxis grandoculis,33,1,0.023,3.022,892.6412708,0.892641271
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Lutjanidae,Planktivore,mcr.macu,Macolor macularis,32,1,0.0156,3.059,627.1600442,0.627160044
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Balistidae,Grazer,blp.undu,Balistapus undulatus,20,1,0.0374,2.919,234.7351675,0.234735168
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Balistidae,Grazer,blp.undu,Balistapus undulatus,22,1,0.0374,2.919,310.0297767,0.310029777
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Balistidae,Grazer,blp.undu,Balistapus undulatus,18,1,0.0374,2.919,172.5885757,0.172588576
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Balistidae,Grazer,blp.undu,Balistapus undulatus,16,1,0.0374,2.919,122.3764446,0.122376445
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Balistidae,Planktivore,mel.nige,Melichthys niger,21,14,0.0374,2.919,270.6635187,3.789289262
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Balistidae,Planktivore,mel.vidu,Melichthys vidua,20,4,0.0374,2.919,234.7351675,0.93894067
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Balistidae,Planktivore,mel.vidu,Melichthys vidua,23,1,0.0374,2.919,352.98411,0.35298411
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Nemipteridae,Picker,sco.bili,Scolopsis bilineata,21,1,0.0138,3.174,217.0716602,0.21707166
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Chaetodontidae,Grazer,cha.kleI,Chaetodon kleinii,10,3,0.045,2.814,29.32327773,0.087969833
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Scaridae,Grazer,sca.nigr,Scarus niger,16,1,0.0134,3.16,85.53107757,0.085531078
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Scaridae,Grazer,sca.nigr,Scarus niger,20,1,0.0134,3.16,173.1249196,0.17312492
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Scaridae,Grazer,sca.nigr,Scarus niger,28,1,0.0134,3.16,501.3305581,0.501330558
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Scaridae,Grazer,sca.nigr,Scarus niger,30,1,0.0134,3.16,623.4590928,0.623459093
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Scaridae,Grazer,sca.rubr,Scarus rubroviolaceus,40,1,0.0234,2.956,1273.225101,1.273225101
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Scaridae,Grazer,sca.rubr,Scarus rubroviolaceus,33,1,0.0234,2.956,721.0129477,0.721012948
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Scaridae,Grazer,sca.rubr,Scarus rubroviolaceus,38,1,0.0234,2.956,1094.097861,1.094097861
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Scaridae,Grazer,sca.rubr,Scarus rubroviolaceus,26,1,0.0234,2.956,356.3502551,0.356350255
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Scaridae,Grazer,sca.pras,Scarus prasiognathos,32,1,0.0184,3.029,666.6795097,0.66667951
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Scaridae,Grazer,chs.sord,Chlorurus sordidus,20,3,0.0243,2.969,177.159453,0.531478359
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Scaridae,Grazer,sca.tric,Scarus tricolor,28,1,0.0234,2.956,443.6239639,0.443623964
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Acanthuridae,Grubber,cte.stri,Ctenochaetus striatus,14,1,0.0231,3.063,74.85178357,0.074851784
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Acanthuridae,Grubber,cte.stri,Ctenochaetus striatus,16,1,0.0231,3.063,112.676017,0.112676017
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Acanthuridae,Grubber,cte.stri,Ctenochaetus striatus,17,8,0.0231,3.063,135.6678761,1.085343009
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Acanthuridae,Grubber,cte.stri,Ctenochaetus striatus,20,2,0.0231,3.063,223.1859527,0.446371905
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Acanthuridae,Grubber,cte.stri,Ctenochaetus striatus,22,1,0.0231,3.063,298.849581,0.298849581
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Acanthuridae,Planktivore,aca.mata,Acanthurus mata,25,6,0.0222,3.008,355.9233829,2.135540297
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Acanthuridae,Grazer,aca.line,Acanthurus lineatus,25,23,0.028,2.983,414.2028447,9.526665427
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Acanthuridae,Grazer,zeb.scop,Zebrasoma scopas,11,1,0.0291,2.993,38.08739725,0.038087397
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Acanthuridae,Grazer,zeb.scop,Zebrasoma scopas,12,4,0.0291,2.993,49.41769201,0.197670768
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Acanthuridae,Grazer,aca.nuda,Acanthurus nigrofuscus,25,6,0.0168,3.168,450.7992961,2.704795776
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Acanthuridae,Planktivore,nas.vlam,Naso vlamingii,28,1,0.0085,3.25,429.2225473,0.429222547
Adara,Site 2,2016-12-03 00:00:00 UTC,2016,1240,5-10m,1,5,Acanthuridae,Planktivore,nas.vlam,Naso vlamingii,30,6,0.0085,3.25,537.1097098,3.222658259
